indicatorId,geoUnit,year,type,subtype,value
NERT.1.F.CP,BDI,2014,Source,Data sources,Source: UIS Dynamic Template based on
NERT.1.F.CP,BDI,2015,Source,Data sources,Source: UIS Dynamic Template based on
NERT.1.F.CP,BDI,2016,Source,Data sources,Source: UIS Dynamic Template based on
NERT.1.F.CP,BDI,2017,Source,Data sources,Source: UIS Dynamic Template based on
NERT.1.F.CP,BDI,2018,Source,Data sources,Source: UIS Dynamic Template based on
NERT.1.F.CP,BDI,2019,Source,Data sources,Source: UIS Dynamic Template based on
NERT.1.F.CP,BDI,2020,Source,Data sources,Source: UIS Dynamic Template based on
NERT.1.F.CP,BEL,2000,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
NERT.1.F.CP,BEL,2000,Source,Data sources,UIS Education Survey
NERT.1.F.CP,BEL,2004,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
NERT.1.F.CP,BEL,2004,Source,Data sources,UIS Education Survey
NERT.1.F.CP,BEL,2005,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
NERT.1.F.CP,BEL,2005,Source,Data sources,UIS Education Survey
NERT.1.F.CP,BEL,2006,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
NERT.1.F.CP,BEL,2006,Source,Data sources,UIS Education Survey
NERT.1.F.CP,BEL,2007,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
NERT.1.F.CP,BEL,2007,Source,Data sources,UIS Education Survey
NERT.1.F.CP,BEL,2008,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
NERT.1.F.CP,BEL,2008,Source,Data sources,UIS Education Survey
NERT.1.F.CP,BEL,2009,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
NERT.1.F.CP,BEL,2009,Source,Data sources,UIS Education Survey
NERT.1.F.CP,BEL,2010,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
NERT.1.F.CP,BEL,2010,Source,Data sources,UIS Education Survey
NERT.1.F.CP,BEL,2011,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
